state,occup,year,month,collbar-va,collbar-c,rghtowork,rtostrike-v,rtostrike-c
27,1,57,0,0,0,1,0,0
27,1,58,0,0,0,1,0,0
27,1,59,0,0,0,1,0,0
27,1,60,0,0,0,1,0,0
27,1,61,0,0,0,1,0,0
27,1,62,0,0,0,1,0,0
27,1,63,0,0,0,1,0,0
27,1,64,0,0,0,1,0,0
27,1,65,0,0,0,1,0,0
27,1,66,0,0,0,1,0,0
27,1,67,0,0,0,1,0,0
27,1,68,0,0,0,1,0,0
27,1,69,4,0,0,1,0,0
27,1,70,0,5,2,1,2,0
27,1,71,0,5,2,1,2,0
27,1,72,4,5,2,1,2,0
27,1,73,0,5,2,1,2,0
27,1,74,0,5,2,1,2,0
27,1,75,0,5,2,1,2,0
27,1,76,0,5,2,1,2,0
27,1,77,0,5,2,1,2,0
27,1,78,7,5,2,1,2,0
27,1,79,0,5,2,1,1,0
27,1,80,0,5,2,1,1,0
27,1,81,0,5,2,1,1,0
27,1,82,0,5,2,1,1,0
27,1,83,0,5,2,1,1,0
27,1,84,1,5,2,1,1,0
27,1,85,0,5,2,1,1,0
27,1,86,0,5,2,1,1,0
27,1,87,0,5,2,1,1,0
27,1,88,0,5,2,1,1,0
27,1,89,0,5,2,1,1,0
27,1,90,0,5,2,1,1,0
27,1,91,0,5,2,1,1,0
27,1,92,0,5,2,1,1,0
27,1,93,0,5,2,1,1,0
27,1,94,0,5,2,1,1,0
27,1,95,0,5,2,1,1,0
27,1,96,0,5,2,1,1,0
27,2,55,0,0,0,1,0,0
27,2,56,0,0,0,1,0,0
27,2,57,0,0,0,1,0,0
27,2,58,0,0,0,1,0,0
27,2,59,0,0,0,1,0,0
27,2,60,0,0,0,1,0,0
27,2,61,0,0,0,1,0,0
27,2,62,0,0,0,1,0,0
27,2,63,0,0,0,1,0,0
27,2,64,0,0,0,1,0,0
27,2,65,0,0,0,1,0,0
27,2,66,0,0,0,1,0,0
27,2,67,0,0,0,1,0,0
27,2,68,0,0,0,1,0,0
27,2,69,4,0,0,1,0,0
27,2,70,0,5,2,1,2,0
27,2,71,0,5,2,1,2,0
27,2,72,4,5,2,1,2,0
27,2,73,0,5,2,1,2,0
27,2,74,0,5,2,1,2,0
27,2,75,0,5,2,1,2,0
27,2,76,0,5,2,1,2,0
27,2,77,0,5,2,1,2,0
27,2,78,7,5,2,1,2,0
27,2,79,0,5,2,1,1,0
27,2,80,0,5,2,1,1,0
27,2,81,0,5,2,1,1,0
27,2,82,0,5,2,1,1,0
27,2,83,0,5,2,1,1,0
27,2,84,1,5,2,1,1,0
27,2,85,0,5,2,1,1,0
27,2,86,0,5,2,1,1,0
27,2,87,0,5,2,1,1,0
27,2,88,0,5,2,1,1,0
27,2,89,0,5,2,1,1,0
27,2,90,0,5,2,1,1,0
27,2,91,0,5,2,1,1,0
27,2,92,0,5,2,1,1,0
27,2,93,0,5,2,1,1,0
27,2,94,0,5,2,1,1,0
27,2,95,0,5,2,1,1,0
27,2,96,0,5,2,1,1,0
27,3,55,0,0,0,1,0,0
27,3,56,0,0,0,1,0,0
27,3,57,0,0,0,1,0,0
27,3,58,0,0,0,1,0,0
27,3,59,0,0,0,1,0,0
27,3,60,0,0,0,1,0,0
27,3,61,0,0,0,1,0,0
27,3,62,0,0,0,1,0,0
27,3,63,0,0,0,1,0,0
27,3,64,0,0,0,1,0,0
27,3,65,0,0,0,1,0,0
27,3,66,0,0,0,1,0,0
27,3,67,0,0,0,1,0,0
27,3,68,0,0,0,1,0,0
27,3,69,4,0,0,1,0,0
27,3,70,0,5,2,1,2,0
27,3,71,0,5,2,1,2,0
27,3,72,4,5,2,1,2,0
27,3,73,0,5,2,1,2,0
27,3,74,0,5,2,1,2,0
27,3,75,0,5,2,1,2,0
27,3,76,0,5,2,1,2,0
27,3,77,0,5,2,1,2,0
27,3,78,7,5,2,1,2,0
27,3,79,0,5,2,1,1,0
27,3,80,0,5,2,1,1,0
27,3,81,0,5,2,1,1,0
27,3,82,0,5,2,1,1,0
27,3,83,0,5,2,1,1,0
27,3,84,1,5,2,1,1,0
27,3,85,0,5,2,1,1,0
27,3,86,0,5,2,1,1,0
27,3,87,0,5,2,1,1,0
27,3,88,0,5,2,1,1,0
27,3,89,0,5,2,1,1,0
27,3,90,0,5,2,1,1,0
27,3,91,0,5,2,1,1,0
27,3,92,0,5,2,1,1,0
27,3,93,0,5,2,1,1,0
27,3,94,0,5,2,1,1,0
27,3,95,0,5,2,1,1,0
27,3,96,0,5,2,1,1,0
27,4,55,0,0,0,1,0,0
27,4,56,0,0,0,1,0,0
27,4,57,0,0,0,1,0,0
27,4,58,0,0,0,1,0,0
27,4,59,0,0,0,1,0,0
27,4,60,0,0,0,1,0,0
27,4,61,0,0,0,1,0,0
27,4,62,0,0,0,1,0,0
27,4,63,0,0,0,1,0,0
27,4,64,0,0,0,1,0,0
27,4,65,0,0,0,1,0,0
27,4,66,0,0,0,1,0,0
27,4,67,10,0,0,1,0,0
27,4,68,0,2,1,1,0,0
27,4,69,4,2,1,1,0,0
27,4,70,0,2,1,1,2,0
27,4,71,0,2,1,1,2,0
27,4,72,0,2,1,1,2,0
27,4,73,0,2,1,1,2,0
27,4,74,0,2,1,1,2,0
27,4,75,0,2,1,1,2,0
27,4,76,0,2,1,1,2,0
27,4,77,0,2,1,1,2,0
27,4,78,7,2,1,1,2,0
27,4,79,8,2,1,1,1,0
27,4,80,0,2,1,1,1,0
27,4,81,0,2,1,1,1,0
27,4,82,0,2,1,1,1,0
27,4,83,0,2,1,1,1,0
27,4,84,1,2,1,1,1,0
27,4,85,0,2,1,1,1,0
27,4,86,0,2,1,1,1,0
27,4,87,4,5,1.75,1,1,0
27,4,88,0,5,2,1,1,0
27,4,89,0,5,2,1,1,0
27,4,90,0,5,2,1,1,0
27,4,91,0,5,2,1,1,0
27,4,92,0,5,2,1,1,0
27,4,93,0,5,2,1,1,0
27,4,94,0,5,2,1,1,0
27,4,95,0,5,2,1,1,0
27,4,96,0,5,2,1,1,0
27,5,55,0,0,0,1,0,0
27,5,56,0,0,0,1,0,0
27,5,57,0,0,0,1,0,0
27,5,58,0,0,0,1,0,0
27,5,59,0,0,0,1,0,0
27,5,60,0,0,0,1,0,0
27,5,61,0,0,0,1,0,0
27,5,62,0,0,0,1,0,0
27,5,63,0,0,0,1,0,0
27,5,64,0,0,0,1,0,0
27,5,65,0,0,0,1,0,0
27,5,66,0,0,0,1,0,0
27,5,67,0,0,0,1,0,0
27,5,68,0,0,0,1,0,0
27,5,69,4,0,0,1,0,0
27,5,70,0,5,2,1,2,0
27,5,71,0,5,2,1,2,0
27,5,72,4,5,2,1,2,0
27,5,73,0,5,2,1,2,0
27,5,74,0,5,2,1,2,0
27,5,75,0,5,2,1,2,0
27,5,76,0,5,2,1,2,0
27,5,77,0,5,2,1,2,0
27,5,78,7,5,2,1,2,0
27,5,79,0,5,2,1,1,0
27,5,80,0,5,2,1,1,0
27,5,81,0,5,2,1,1,0
27,5,82,0,5,2,1,1,0
27,5,83,0,5,2,1,1,0
27,5,84,1,5,2,1,1,0
27,5,85,0,5,2,1,1,0
27,5,86,0,5,2,1,1,0
27,5,87,0,5,2,1,1,0
27,5,88,0,5,2,1,1,0
27,5,89,0,5,2,1,1,0
27,5,90,0,5,2,1,1,0
27,5,91,0,5,2,1,1,0
27,5,92,0,5,2,1,1,0
27,5,93,0,5,2,1,1,0
27,5,94,0,5,2,1,1,0
27,5,95,0,5,2,1,1,0
27,5,96,0,5,2,1,1,0
28,1,55,0,0,0,1,0,0
28,1,56,0,0,0,1,0,0
28,1,57,0,0,0,1,0,0
28,1,58,0,0,0,1,0,0
28,1,59,0,0,0,1,0,0
28,1,60,0,0,0,1,0,0
28,1,61,0,0,0,1,0,0
28,1,62,0,0,0,1,0,0
28,1,63,0,0,0,1,0,0
28,1,64,0,0,0,1,0,0
28,1,65,13,0,0,1,0,0
28,1,66,0,1,0,1,0,0
28,1,67,0,1,0,1,0,0
28,1,68,0,1,0,1,0,0
28,1,69,0,1,0,1,0,0
28,1,70,0,1,0,1,0,0
28,1,71,0,1,0,1,0,0
28,1,72,0,1,0,1,0,0
28,1,73,0,1,0,1,0,0
28,1,74,0,1,0,1,0,0
28,1,75,0,1,0,1,0,0
28,1,76,0,1,0,1,0,0
28,1,77,0,1,0,1,0,0
28,1,78,0,1,0,1,0,0
28,1,79,0,1,0,1,0,0
28,1,80,0,1,0,1,0,0
28,1,81,0,1,0,1,0,0
28,1,82,0,1,0,1,0,0
28,1,83,0,1,0,1,0,0
28,1,84,1,1,0,1,0,0
28,1,85,4,1,0,1,0,0
28,1,86,0,1,0,1,0,0
28,1,87,0,1,0,1,0,0
28,1,88,0,1,0,1,0,0
28,1,89,0,1,0,1,0,0
28,1,90,0,1,0,1,0,0
28,1,91,0,1,0,1,0,0
28,1,92,0,1,0,1,0,0
28,1,93,0,1,0,1,0,0
28,1,94,0,1,0,1,0,0
28,1,95,0,1,0,1,0,0
28,1,96,0,1,0,1,0,0
28,2,55,0,0,0,1,0,0
28,2,56,0,0,0,1,0,0
28,2,57,0,0,0,1,0,0
28,2,58,0,0,0,1,0,0
28,2,59,0,0,0,1,0,0
28,2,60,0,0,0,1,0,0
28,2,61,0,0,0,1,0,0
28,2,62,0,0,0,1,0,0
28,2,63,0,0,0,1,0,0
28,2,64,0,0,0,1,0,0
28,2,65,13,0,0,1,0,0
28,2,66,0,1,0,1,0,0
28,2,67,0,1,0,1,0,0
28,2,68,0,1,0,1,0,0
28,2,69,4,1,0,1,0,0
28,2,70,0,5,2,1,1,0
28,2,71,5,5,2,1,1,0
28,2,72,0,5,2,1,1,0
28,2,73,0,5,2,1,1,0
28,2,74,0,5,2,1,1,0
28,2,75,0,5,2,1,1,0
28,2,76,0,5,2,1,1,0
28,2,77,5,5,2,1,1,0
28,2,78,0,5,2,1,1,0
28,2,79,0,5,2,1,1,0
28,2,80,0,5,2,1,1,0
28,2,81,6,5,2,1,1,0
28,2,82,0,5,2,1,1,0
28,2,83,0,5,2,1,1,0
28,2,84,1,5,2,1,1,0
28,2,85,4,5,2,1,1,0
28,2,86,0,5,2,1,1,0
28,2,87,0,5,2,1,1,0
28,2,88,0,5,2,1,1,0
28,2,89,0,5,2,1,1,0
28,2,90,0,5,2,1,1,0
28,2,91,0,5,2,1,1,0
28,2,92,0,5,2,1,1,0
28,2,93,0,5,2,1,1,0
28,2,94,0,5,2,1,1,0
28,2,95,0,5,2,1,1,0
28,2,96,0,5,2,1,1,0
28,3,55,0,0,0,1,0,0
28,3,56,0,0,0,1,0,0
28,3,57,0,0,0,1,0,0
28,3,58,0,0,0,1,0,0
28,3,59,0,0,0,1,0,0
28,3,60,0,0,0,1,0,0
28,3,61,0,0,0,1,0,0
28,3,62,0,0,0,1,0,0
28,3,63,0,0,0,1,0,0
28,3,64,0,0,0,1,0,0
28,3,65,13,0,0,1,0,0
28,3,66,0,1,0,1,0,0
28,3,67,0,1,0,1,0,0
28,3,68,0,1,0,1,0,0
28,3,69,4,1,0,1,0,0
28,3,70,0,5,2,1,1,0
28,3,71,5,5,2,1,1,0
28,3,72,0,5,2,1,1,0
28,3,73,0,5,2,1,1,0
28,3,74,0,5,2,1,1,0
28,3,75,0,5,2,1,1,0
28,3,76,0,5,2,1,1,0
28,3,77,5,5,2,1,1,0
28,3,78,0,5,2,1,1,0
28,3,79,0,5,2,1,1,0
28,3,80,0,5,2,1,1,0
28,3,81,0,5,2,1,1,0
28,3,82,0,5,2,1,1,0
28,3,83,0,5,2,1,1,0
28,3,84,1,5,2,1,1,0
28,3,85,4,5,2,1,1,0
28,3,86,0,5,2,1,1,0
28,3,87,0,5,2,1,1,0
28,3,88,0,5,2,1,1,0
28,3,89,0,5,2,1,1,0
28,3,90,0,5,2,1,1,0
28,3,91,0,5,2,1,1,0
28,3,92,0,5,2,1,1,0
28,3,93,0,5,2,1,1,0
28,3,94,0,5,2,1,1,0
28,3,95,0,5,2,1,1,0
28,3,96,0,5,2,1,1,0
28,4,55,0,0,0,1,0,0
28,4,56,0,0,0,1,0,0
28,4,57,0,0,0,1,0,0
28,4,58,0,0,0,1,0,0
28,4,59,0,0,0,1,0,0
28,4,60,0,0,0,1,0,0
28,4,61,0,0,0,1,0,0
28,4,62,0,0,0,1,0,0
28,4,63,0,0,0,1,0,0
28,4,64,0,0,0,1,0,0
28,4,65,13,0,0,1,0,0
28,4,66,0,1,0,1,0,0
28,4,67,0,1,0,1,0,0
28,4,68,0,1,0,1,0,0
28,4,69,4,1,0,1,0,0
28,4,70,0,5,2,1,1,0
28,4,71,5,5,2,1,1,0
28,4,72,0,5,2,1,1,0
28,4,73,0,5,2,1,1,0
28,4,74,0,5,2,1,1,0
28,4,75,0,5,2,1,1,0
28,4,76,0,5,2,1,1,0
28,4,77,5,5,2,1,1,0
28,4,78,0,5,2,1,1,0
28,4,79,0,5,2,1,1,0
28,4,80,0,5,2,1,1,0
28,4,81,6,5,2,1,1,0
28,4,82,0,5,2,1,1,0
28,4,83,0,5,2,1,1,0
28,4,84,1,5,2,1,1,0
28,4,85,4,5,2,1,1,0
28,4,86,0,5,2,1,1,0
28,4,87,0,5,2,1,1,0
28,4,88,0,5,2,1,1,0
28,4,89,0,5,2,1,1,0
28,4,90,0,5,2,1,1,0
28,4,91,0,5,2,1,1,0
28,4,92,0,5,2,1,1,0
28,4,93,0,5,2,1,1,0
28,4,94,0,5,2,1,1,0
28,4,95,0,5,2,1,1,0
28,4,96,0,5,2,1,1,0
28,5,55,0,0,0,1,0,0
28,5,56,0,0,0,1,0,0
28,5,57,0,0,0,1,0,0
28,5,58,0,0,0,1,0,0
28,5,59,0,0,0,1,0,0
28,5,60,0,0,0,1,0,0
28,5,61,0,0,0,1,0,0
28,5,62,0,0,0,1,0,0
28,5,63,0,0,0,1,0,0
28,5,64,0,0,0,1,0,0
28,5,65,13,0,0,1,0,0
28,5,66,0,1,0,1,0,0
28,5,67,0,1,0,1,0,0
28,5,68,0,1,0,1,0,0
28,5,69,4,1,0,1,0,0
28,5,70,0,5,2,1,1,0
28,5,71,5,5,2,1,1,0
28,5,72,0,5,2,1,1,0
28,5,73,0,5,2,1,1,0
28,5,74,0,5,2,1,1,0
28,5,75,0,5,2,1,1,0
28,5,76,0,5,2,1,1,0
28,5,77,5,5,2,1,1,0
28,5,78,0,5,2,1,1,0
28,5,79,0,5,2,1,1,0
28,5,80,0,5,2,1,1,0
28,5,81,6,5,2,1,1,0
28,5,82,0,5,2,1,1,0
28,5,83,0,5,2,1,1,0
28,5,84,1,5,2,1,1,0
28,5,85,4,5,2,1,1,0
28,5,86,0,5,2,1,1,0
28,5,87,0,5,2,1,1,0
28,5,88,0,5,2,1,1,0
28,5,89,0,5,2,1,1,0
28,5,90,0,5,2,1,1,0
28,5,91,0,5,2,1,1,0
28,5,92,0,5,2,1,1,0
28,5,93,0,5,2,1,1,0
28,5,94,0,5,2,1,1,0
28,5,95,0,5,2,1,1,0
28,5,96,0,5,2,1,1,0
29,1,55,0,0,0,0,0,0
29,1,56,0,0,0,0,0,0
29,1,57,13,0,0,0,0,0
29,1,58,0,2,1,0,2,0
29,1,59,0,2,1,0,2,0
29,1,60,0,2,1,0,2,0
29,1,61,0,2,1,0,2,0
29,1,62,0,2,1,0,2,0
29,1,63,0,2,1,0,2,0
29,1,64,0,2,1,0,2,0
29,1,65,0,2,1,0,2,0
29,1,66,0,2,1,0,2,0
29,1,67,0,2,1,0,2,0
29,1,68,0,2,1,0,2,0
29,1,69,8,2,1,0,2,0
29,1,70,0,6,2,0,2,0
29,1,71,0,6,2,0,2,0
29,1,72,0,6,2,0,2,0
29,1,73,0,6,2,0,2,0
29,1,74,0,6,2,0,2,0
29,1,75,8,6,2,0,2,0
29,1,76,0,5,2,0,2,0
29,1,77,0,5,2,0,2,0
29,1,78,0,5,2,0,2,0
29,1,79,0,5,2,0,2,0
29,1,80,0,5,2,0,2,0
29,1,81,0,5,2,0,2,0
29,1,82,0,5,2,0,2,0
29,1,83,0,5,2,0,2,0
29,1,84,1,5,2,0,2,0
29,1,85,0,5,2,0,2,0
29,1,86,0,5,2,0,2,0
29,1,87,0,5,2,0,2,0
29,1,88,0,5,2,0,2,0
29,1,89,0,5,2,0,2,0
29,1,90,0,5,2,0,2,0
29,1,91,0,5,2,0,2,0
29,1,92,0,5,2,0,2,0
29,1,93,0,5,2,0,2,0
29,1,94,0,5,2,0,2,0
29,1,95,0,5,2,0,2,0
29,1,96,0,5,2,0,2,0
29,2,55,0,2,1,0,0,0
29,2,56,0,2,1,0,0,0
29,2,57,13,2,1,0,0,0
29,2,58,0,2,1,0,2,0
29,2,59,0,2,1,0,2,0
29,2,60,0,2,1,0,2,0
29,2,61,0,2,1,0,2,0
29,2,62,0,2,1,0,2,0
29,2,63,0,2,1,0,2,0
29,2,64,0,2,1,0,2,0
29,2,65,0,2,1,0,2,0
29,2,66,0,2,1,0,2,0
29,2,67,0,2,1,0,2,0
29,2,68,0,2,1,0,2,0
29,2,69,0,2,1,0,2,0
29,2,70,0,2,1,0,2,0
29,2,71,0,2,1,0,2,0
29,2,72,5,2,1,0,2,0
29,2,73,0,6,2,0,2,0
29,2,74,0,6,2,0,2,0
29,2,75,8,6,2,0,2,0
29,2,76,0,5,2,0,2,0
29,2,77,0,5,2,0,2,0
29,2,78,0,5,2,0,2,0
29,2,79,0,5,2,0,2,0
29,2,80,0,5,2,0,2,0
29,2,81,0,5,2,0,2,0
29,2,82,0,5,2,0,2,0
29,2,83,0,5,2,0,2,0
29,2,84,1,5,2,0,2,0
29,2,85,0,5,2,0,2,0
29,2,86,0,5,2,0,2,0
29,2,87,0,5,2,0,2,0
29,2,88,0,5,2,0,2,0
29,2,89,0,5,2,0,2,0
29,2,90,0,5,2,0,2,0
29,2,91,0,5,2,0,2,0
29,2,92,0,5,2,0,2,0
29,2,93,0,5,2,0,2,0
29,2,94,0,5,2,0,2,0
29,2,95,0,5,2,0,2,0
29,2,96,0,5,2,0,2,0
29,3,55,0,2,1,0,0,0
29,3,56,0,2,1,0,0,0
29,3,57,13,2,1,0,0,0
29,3,58,0,2,1,0,2,0
29,3,59,0,2,1,0,2,0
29,3,60,0,2,1,0,2,0
29,3,61,0,2,1,0,2,0
29,3,62,0,2,1,0,2,0
29,3,63,0,2,1,0,2,0
29,3,64,0,2,1,0,2,0
29,3,65,0,2,1,0,2,0
29,3,66,0,2,1,0,2,0
29,3,67,0,2,1,0,2,0
29,3,68,0,2,1,0,2,0
29,3,69,0,2,1,0,2,0
29,3,70,0,2,1,0,2,0
29,3,71,0,2,1,0,2,0
29,3,72,0,2,1,0,2,0
29,3,73,0,2,1,0,2,0
29,3,74,0,2,1,0,2,0
29,3,75,8,2,1,0,2,0
29,3,76,0,5,2,0,2,0
29,3,77,0,5,2,0,2,0
29,3,78,0,5,2,0,2,0
29,3,79,0,5,2,0,2,0
29,3,80,0,5,2,0,2,0
29,3,81,0,5,2,0,2,0
29,3,82,0,5,2,0,2,0
29,3,83,0,5,2,0,2,0
29,3,84,1,5,2,0,2,0
29,3,85,0,5,2,0,2,0
29,3,86,0,5,2,0,2,0
29,3,87,0,5,2,0,2,0
29,3,88,0,5,2,0,2,0
29,3,89,0,5,2,0,2,0
29,3,90,0,5,2,0,2,0
29,3,91,0,5,2,0,2,0
29,3,92,0,5,2,0,2,0
29,3,93,0,5,2,0,2,0
29,3,94,0,5,2,0,2,0
29,3,95,0,5,2,0,2,0
29,3,96,0,5,2,0,2,0
29,4,55,0,2,1,0,0,0
29,4,56,0,2,1,0,0,0
29,4,57,13,2,1,0,0,0
29,4,58,0,2,1,0,2,0
29,4,59,0,2,1,0,2,0
29,4,60,0,2,1,0,2,0
29,4,61,0,2,1,0,2,0
29,4,62,0,2,1,0,2,0
29,4,63,0,2,1,0,2,0
29,4,64,0,2,1,0,2,0
29,4,65,0,2,1,0,2,0
29,4,66,0,2,1,0,2,0
29,4,67,0,2,1,0,2,0
29,4,68,0,2,1,0,2,0
29,4,69,0,2,1,0,2,0
29,4,70,0,2,1,0,2,0
29,4,71,0,2,1,0,2,0
29,4,72,0,2,1,0,2,0
29,4,73,0,2,1,0,2,0
29,4,74,0,2,1,0,2,0
29,4,75,8,2,1,0,2,0
29,4,76,0,5,2,0,2,0
29,4,77,0,5,2,0,2,0
29,4,78,0,5,2,0,2,0
29,4,79,0,5,2,0,2,0
29,4,80,0,5,2,0,2,0
29,4,81,0,5,2,0,2,0
29,4,82,0,5,2,0,2,0
29,4,83,0,5,2,0,2,0
29,4,84,1,5,2,0,2,0
29,4,85,0,5,2,0,2,0
29,4,86,0,5,2,0,2,0
29,4,87,0,5,2,0,2,0
29,4,88,0,5,2,0,2,0
29,4,89,0,5,2,0,2,0
29,4,90,0,5,2,0,2,0
29,4,91,0,5,2,0,2,0
29,4,92,0,5,2,0,2,0
29,4,93,0,5,2,0,2,0
29,4,94,0,5,2,0,2,0
29,4,95,0,5,2,0,2,0
29,4,96,0,5,2,0,2,0
29,5,55,0,2,1,0,0,0
29,5,56,0,2,1,0,0,0
29,5,57,13,2,1,0,0,0
29,5,58,0,2,1,0,2,0
29,5,59,0,2,1,0,2,0
29,5,60,0,2,1,0,2,0
29,5,61,0,2,1,0,2,0
29,5,62,0,2,1,0,2,0
29,5,63,0,2,1,0,2,0
29,5,64,0,2,1,0,2,0
29,5,65,0,2,1,0,2,0
29,5,66,0,2,1,0,2,0
29,5,67,0,2,1,0,2,0
29,5,68,0,2,1,0,2,0
29,5,69,0,2,1,0,2,0
29,5,70,0,2,1,0,2,0
29,5,71,0,2,1,0,2,0
29,5,72,0,2,1,0,2,0
29,5,73,0,2,1,0,2,0
29,5,74,0,2,1,0,2,0
29,5,75,8,2,1,0,2,0
29,5,76,0,5,2,0,2,0
29,5,77,0,5,2,0,2,0
29,5,78,0,5,2,0,2,0
29,5,79,0,5,2,0,2,0
29,5,80,0,5,2,0,2,0
29,5,81,0,5,2,0,2,0
29,5,82,0,5,2,0,2,0
29,5,83,0,5,2,0,2,0
29,5,84,1,5,2,0,2,0
29,5,85,0,5,2,0,2,0
29,5,86,0,5,2,0,2,0
29,5,87,0,5,2,0,2,0
29,5,88,0,5,2,0,2,0
29,5,89,0,5,2,0,2,0
29,5,90,0,5,2,0,2,0
29,5,91,0,5,2,0,2,0
29,5,92,0,5,2,0,2,0
29,5,93,0,5,2,0,2,0
29,5,94,0,5,2,0,2,0
29,5,95,0,5,2,0,2,0
29,5,96,0,5,2,0,2,0
30,1,55,0,0,0,0,0,0
30,1,56,0,0,0,0,0,0
30,1,57,0,0,0,0,0,0
30,1,58,0,0,0,0,0,0
30,1,59,0,0,0,0,0,0
30,1,60,0,0,0,0,0,0
30,1,61,0,0,0,0,0,0
30,1,62,0,0,0,0,0,0
30,1,63,0,0,0,0,0,0
30,1,64,0,0,0,0,0,0
30,1,65,0,0,0,0,0,0
30,1,66,0,0,0,0,0,0
30,1,67,0,0,0,0,0,0
30,1,68,7,0,0,0,0,0
30,1,69,0,5,2,0,2,0
30,1,70,0,5,2,0,2,0
30,1,71,0,5,2,0,2,0
30,1,72,0,5,2,0,2,0
30,1,73,0,5,2,0,2,0
30,1,74,0,5,2,0,2,0
30,1,75,1,5,2,0,2,0
30,1,76,0,5,2,0,2,0
30,1,77,0,5,2,0,2,0
30,1,78,0,5,2,0,2,0
30,1,79,0,5,2,0,2,0
30,1,80,7,5,2,0,2,0
30,1,81,0,5,2,0,2,0
30,1,82,0,5,2,0,2,0
30,1,83,0,5,2,0,2,0
30,1,84,1,5,2,0,2,0
30,1,85,0,5,2,0,2,0
30,1,86,0,5,2,0,2,0
30,1,87,0,5,2,0,2,0
30,1,88,0,5,2,0,2,0
30,1,89,0,5,2,0,2,0
30,1,90,0,5,2,0,2,0
30,1,91,0,5,2,0,2,0
30,1,92,0,5,2,0,2,0
30,1,93,0,5,2,0,2,0
30,1,94,0,5,2,0,2,0
30,1,95,0,5,2,0,2,0
30,1,96,0,5,2,0,2,0
30,2,55,0,0,0,0,0,0
30,2,56,0,0,0,0,0,0
30,2,57,0,0,0,0,0,0
30,2,58,0,0,0,0,0,0
30,2,59,0,0,0,0,0,0
30,2,60,0,0,0,0,0,0
30,2,61,0,0,0,0,0,0
30,2,62,0,0,0,0,0,0
30,2,63,0,0,0,0,0,0
30,2,64,0,0,0,0,0,0
30,2,65,0,0,0,0,0,0
30,2,66,0,0,0,0,0,0
30,2,67,0,0,0,0,0,0
30,2,68,7,0,0,0,0,0
30,2,69,0,5,2,0,2,0
30,2,70,0,5,2,0,2,0
30,2,71,0,5,2,0,2,0
30,2,72,0,5,2,0,2,0
30,2,73,0,5,2,0,2,0
30,2,74,0,5,2,0,2,0
30,2,75,1,5,2,0,2,0
30,2,76,0,5,2,0,2,0
30,2,77,5,5,2,0,2,0
30,2,78,0,5,2,0,2,0
30,2,79,0,5,2,0,2,0
30,2,80,7,5,2,0,2,0
30,2,81,0,5,2,0,2,0
30,2,82,0,5,2,0,2,0
30,2,83,0,5,2,0,2,0
30,2,84,1,5,2,0,2,0
30,2,85,0,5,2,0,2,0
30,2,86,0,5,2,0,2,0
30,2,87,0,5,2,0,2,0
30,2,88,0,5,2,0,2,0
30,2,89,0,5,2,0,2,0
30,2,90,0,5,2,0,2,0
30,2,91,0,5,2,0,2,0
30,2,92,0,5,2,0,2,0
30,2,93,0,5,2,0,2,0
30,2,94,0,5,2,0,2,0
30,2,95,0,5,2,0,2,0
30,2,96,0,5,2,0,2,0
30,3,55,0,0,0,0,0,0
30,3,56,0,0,0,0,0,0
30,3,57,0,0,0,0,0,0
30,3,58,0,0,0,0,0,0
30,3,59,0,0,0,0,0,0
30,3,60,0,0,0,0,0,0
30,3,61,0,0,0,0,0,0
30,3,62,0,0,0,0,0,0
30,3,63,0,0,0,0,0,0
30,3,64,0,0,0,0,0,0
30,3,65,0,0,0,0,0,0
30,3,66,0,0,0,0,0,0
30,3,67,0,0,0,0,0,0
30,3,68,7,0,0,0,0,0
30,3,69,0,5,2,0,2,0
30,3,70,0,5,2,0,2,0
30,3,71,0,5,2,0,2,0
30,3,72,0,5,2,0,2,0
30,3,73,0,5,2,0,2,0
30,3,74,0,5,2,0,2,0
30,3,75,1,5,2,0,2,0
30,3,76,0,5,2,0,2,0
30,3,77,5,5,2,0,2,0
30,3,78,0,5,2,0,2,0
30,3,79,0,5,2,0,2,0
30,3,80,7,5,2,0,2,0
30,3,81,0,5,2,0,2,0
30,3,82,0,5,2,0,2,0
30,3,83,0,5,2,0,2,0
30,3,84,1,5,2,0,2,0
30,3,85,0,5,2,0,2,0
30,3,86,0,5,2,0,2,0
30,3,87,0,5,2,0,2,0
30,3,88,0,5,2,0,2,0
30,3,89,0,5,2,0,2,0
30,3,90,0,5,2,0,2,0
30,3,91,0,5,2,0,2,0
30,3,92,0,5,2,0,2,0
30,3,93,0,5,2,0,2,0
30,3,94,0,5,2,0,2,0
30,3,95,0,5,2,0,2,0
30,3,96,0,5,2,0,2,0
30,4,55,0,0,0,0,0,0
30,4,56,0,0,0,0,0,0
30,4,57,0,0,0,0,0,0
30,4,58,0,0,0,0,0,0
30,4,59,0,0,0,0,0,0
30,4,60,0,0,0,0,0,0
30,4,61,0,0,0,0,0,0
30,4,62,0,0,0,0,0,0
30,4,63,0,0,0,0,0,0
30,4,64,0,0,0,0,0,0
30,4,65,0,0,0,0,0,0
30,4,66,0,0,0,0,0,0
30,4,67,0,0,0,0,0,0
30,4,68,7,0,0,0,0,0
30,4,69,0,5,2,0,2,0
30,4,70,0,5,2,0,2,0
30,4,71,0,5,2,0,2,0
30,4,72,0,5,2,0,2,0
30,4,73,0,5,2,0,2,0
30,4,74,0,5,2,0,2,0
30,4,75,1,5,2,0,2,0
